 C:\WinTA100\DIL805.PRO\Data\Quenching\2_Isabelle_CQ60_Homogeneizado_30min_06.06.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  5508      1903.59521484        0.24159048      516.69812012      514.83685303
  5509      1903.60473633        0.24079104      516.41271973      514.56359863
  5510      1903.61437988        0.24033803      516.16149902      514.29382324
  5511      1903.62390137        0.23953860      515.94165039      514.02404785
  5512      1903.63342285        0.23900563      515.65161133      513.75427246
  5513      1903.64306641        0.23799300      515.42431641      513.48101807
  5514      1903.65258789        0.23769988      515.22015381      513.21124268
  5515      1903.66223145        0.23719357      515.09631348      512.93804932
  5516      1903.67175293        0.23666060      514.94567871      512.66479492
  5517      1903.68139648        0.23586117      514.68792725      512.39501953
  5518      1903.69091797        0.23516832      514.45684814      512.12524414
  5519      1903.70043945        0.23442218      514.31268311      511.85202026
  5520      1903.71008301        0.23410240      514.09832764      511.58224487
  5521      1903.71972656        0.23261012      513.77661133      511.30899048
  5522      1903.72924805        0.23271671      513.63336182      511.03921509
  5523      1903.73876953        0.23173073      513.40136719      510.76943970
  5524      1903.74841309        0.23106453      513.11663818      510.49621582
  5525      1903.75793457        0.23021179      512.94000244      510.22644043
  5526      1903.76745605        0.22962554      512.72552490      509.95321655
  5527      1903.77709961        0.22890604      512.56927490      509.68344116
  5528      1903.78674316        0.22850633      512.33624268      509.41018677
  5529      1903.79626465        0.22768024      512.21978760      509.14041138
  5530      1903.80578613        0.22669427      511.90716553      508.87063599
  5531      1903.81530762        0.22608136      511.61953735      508.60086060
  5532      1903.82482910        0.22528192      511.38183594      508.32763672
  5533      1903.83447266        0.22477561      511.09875488      508.05786133
  5534      1903.84399414        0.22421600      510.89157104      507.78808594
  5535      1903.85363770        0.22333662      510.56219482      507.51486206
  5536      1903.86315918        0.22264378      510.37994385      507.24508667
  5537      1903.87268066        0.22176439      509.95153809      506.97531128
  5538      1903.88232422        0.22125807      509.27508545      506.70205688
  5539      1903.89184570        0.22053857      508.89559937      506.42883301
  5540      1903.90148926        0.22019216      508.15219116      506.15905762
  5541      1903.91101074        0.21939273      507.73559570      505.88928223
  5542      1903.92065430        0.21846005      507.13186646      505.61605835
  5543      1903.93017578        0.21795374      506.85488892      505.34628296
  5544      1903.93981934        0.21723424      506.37695313      505.07302856
  5545      1903.94934082        0.21643481      505.94717407      504.79980469
  5546      1903.95898438        0.21590184      505.62197876      504.53002930
  5547      1903.96850586        0.21531560      505.19665527      504.26025391
  5548      1903.97814941        0.21496916      504.97985840      503.98703003
  5549      1903.98767090        0.21411641      504.54244995      503.71725464
  5550      1903.99731445        0.21369006      504.29684448      503.44400024
  5551      1904.00683594        0.21275738      503.96960449      503.17077637
  5552      1904.01635742        0.21206453      503.63406372      502.90100098
  5553      1904.02600098        0.21166483      503.29287720      502.63122559
  5554      1904.03552246        0.21110520      502.96194458      502.36145020
  5555      1904.04504395        0.20993270      502.69482422      502.08822632
  5556      1904.05468750        0.20923984      502.41760254      501.81845093
  5557      1904.06420898        0.20846705      502.16250610      501.54519653
  5558      1904.07385254        0.20796074      501.88153076      501.27542114
  5559      1904.08349609        0.20764096      501.50036621      501.00219727
  5560      1904.09301758        0.20678823      501.29534912      500.73242188
  5561      1904.10253906        0.20609538      501.04296875      500.45919800
  5562      1904.11218262        0.20577560      500.81384277      500.18942261
  5563      1904.12182617        0.20508276      500.37963867      499.91616821
  5564      1904.13134766        0.20412344      500.27389526      499.64639282
  5565      1904.14086914        0.20356382      499.97320557      499.37316895
  5566      1904.15051270        0.20311081      499.89062500      499.10339355
  5567      1904.16003418        0.20212483      499.74588013      498.83361816
  5568      1904.16955566        0.20167182      499.59545898      498.56039429
  5569      1904.17919922        0.20097898      499.38201904      498.29061890
  5570      1904.18872070        0.19988640      499.25213623      498.02084351
  5571      1904.19836426        0.19951333      499.13604736      497.74758911
  5572      1904.20788574        0.19871390      498.91696167      497.47781372
  5573      1904.21752930        0.19786116      498.80648804      497.20458984
  5574      1904.22705078        0.19730157      498.62091064      496.93481445
  5575      1904.23669434        0.19660869      498.48345947      496.66159058
  5576      1904.24621582        0.19578263      498.17147827      496.39181519
  5577      1904.25585938        0.19524966      498.00155640      496.11856079
  5578      1904.26538086        0.19476999      497.71096802      495.84878540
  5579      1904.27490234        0.19402386      497.49832153      495.57901001
  5580      1904.28454590        0.19319777      497.16772461      495.30578613
  5581      1904.29406738        0.19277140      496.93460083      495.03256226
  5582      1904.30371094        0.19181208      496.59921265      494.76278687
  5583      1904.31323242        0.19125247      496.46459961      494.49301147
  5584      1904.32275391        0.19066621      496.24627686      494.21975708
  5585      1904.33239746        0.18984012      495.99356079      493.94653320
  5586      1904.34204102        0.18869425      495.63583374      493.67675781
  5587      1904.35156250        0.18810801      495.44628906      493.40698242
  5588      1904.36120605        0.18728192      495.06256104      493.13375854
  5589      1904.37072754        0.18637589      494.84317017      492.86050415
  5590      1904.38037109        0.18600282      494.68338013      492.59072876
  5591      1904.38989258        0.18512343      494.36550903      492.32095337
  5592      1904.39953613        0.18469706      494.04486084      492.04772949
  5593      1904.40905762        0.18413746      493.64132690      491.77795410
  5594      1904.41857910        0.18339130      493.34008789      491.50473022
  5595      1904.42822266        0.18264519      493.13653564      491.23495483
  5596      1904.43786621        0.18187238      492.75616455      490.96170044
  5597      1904.44738770        0.18104629      492.44003296      490.69192505
  5598      1904.45703125        0.18040675      492.17584229      490.41870117
  5599      1904.46655273        0.17979385      491.79269409      490.14892578
  5600      1904.47619629        0.17875457      491.51455688      489.87570190
  5601      1904.48571777        0.17822161      491.28015137      489.60592651
  5602      1904.49536133        0.17726228      491.01867676      489.33267212
  5603      1904.50488281        0.17670268      490.63909912      489.06289673
  5604      1904.51452637        0.17638290      490.39437866      488.78967285
  5605      1904.52404785        0.17537028      490.19616699      488.51989746
  5606      1904.53356934        0.17465077      489.82107544      488.24667358
  5607      1904.54321289        0.17377140      489.59307861      487.97689819
  5608      1904.55285645        0.17342497      489.29156494      487.70364380
  5609      1904.56237793        0.17246565      488.72744751      487.43386841
  5610      1904.57189941        0.17155963      488.36984253      487.16409302
  5611      1904.58142090        0.17137310      487.99090576      486.89086914
  5612      1904.59106445        0.17041376      487.51135254      486.62109375
  5613      1904.60058594        0.16953439      487.31481934      486.34786987
  5614      1904.60998535        0.16910802      486.90313721      486.08154297
  5615      1904.61962891        0.16828193      486.67309570      485.81176758
  5616      1904.62915039        0.16734923      486.32092285      485.54199219
  5617      1904.63879395        0.16678964      486.02001953      485.26876831
  5618      1904.64831543        0.16615009      485.80194092      484.99899292
  5619      1904.65795898        0.16537729      485.69760132      484.72573853
  5620      1904.66760254        0.16457784      485.57550049      484.45251465
  5621      1904.67712402        0.16396494      485.17578125      484.18273926
  5622      1904.68676758        0.16332541      484.89340210      483.90951538
  5623      1904.69628906        0.16284573      484.68182373      483.63973999
  5624      1904.70593262        0.16204630      484.24282837      483.36648560
  5625      1904.71557617        0.16146004      483.96316528      483.09326172
  5626      1904.72509766        0.16082048      483.62384033      482.82348633
  5627      1904.73461914        0.15983452      483.29931641      482.55371094
  5628      1904.74426270        0.15898179      483.08673096      482.28048706
  5629      1904.75378418        0.15807575      482.77624512      482.01071167
  5630      1904.76342773        0.15756944      482.45260620      481.73745728
  5631      1904.77294922        0.15663676      482.14294434      481.46768188
  5632      1904.78259277        0.15607716      481.91821289      481.19445801
  5633      1904.79211426        0.15573074      481.68865967      480.92468262
  5634      1904.80175781        0.15527771      481.33233643      480.65145874
  5635      1904.81127930        0.15426509      480.98434448      480.38168335
  5636      1904.82080078        0.15343902      480.72683716      480.11190796
  5637      1904.83032227        0.15253298      480.41891479      479.83865356
  5638      1904.83996582        0.15152036      480.25280762      479.56887817
  5639      1904.84948730        0.15114728      479.88592529      479.29565430
  5640      1904.85913086        0.15050773      479.72360229      479.02587891
  5641      1904.86865234        0.14978825      479.30349731      478.75610352
  5642      1904.87829590        0.14912204      479.04867554      478.48287964
  5643      1904.88781738        0.14856243      478.69204712      478.20962524
  5644      1904.89746094        0.14786957      478.32882690      477.93984985
  5645      1904.90710449        0.14691025      477.97686768      477.66662598
  5646      1904.91662598        0.14653718      477.65371704      477.39685059
  5647      1904.92614746        0.14576440      477.49774170      477.12362671
  5648      1904.93579102        0.14491166      477.04946899      476.85385132
  5649      1904.94531250        0.14435205      476.91207886      476.58407593
  5650      1904.95483398        0.14344601      476.62152100      476.31082153
  5651      1904.96447754        0.14267324      476.30761719      476.04104614
  5652      1904.97399902        0.14208697      475.94607544      475.77127075
  5653      1904.98364258        0.14150073      475.62466431      475.49804688
  5654      1904.99316406        0.14030156      475.34622192      475.22827148
  5655      1905.00280762        0.13958207      474.95645142      474.95504761
  5656      1905.01232910        0.13928893      474.77984619      474.68527222
  5657      1905.02197266        0.13835625      474.67611694      474.41201782
  5658      1905.03149414        0.13800983      474.35260010      474.14224243
  5659      1905.04101563        0.13702387      474.00582886      473.87246704
  5660      1905.05065918        0.13601123      473.67953491      473.59924316
  5661      1905.06018066        0.13547827      473.56640625      473.32946777
  5662      1905.06970215        0.13494532      473.07080078      473.05969238
  5663      1905.07934570        0.13430578      472.81643677      472.78646851
  5664      1905.08886719        0.13353297      472.52185059      472.51669312
  5665      1905.09851074        0.13268024      472.18231201      472.24343872
  5666      1905.10803223        0.13209398      471.81280518      471.97366333
  5667      1905.11767578        0.13145444      471.47976685      471.70043945
  5668      1905.12719727        0.13078824      471.31704712      471.43066406
  5669      1905.13684082        0.12988220      470.99700928      471.15744019
  5670      1905.14636230        0.12948249      470.68078613      470.88766479
  5671      1905.15600586        0.12908277      470.47210693      470.61441040
  5672      1905.16552734        0.12812343      470.10986328      470.34463501
  5673      1905.17517090        0.12740394      469.87310791      470.07141113
  5674      1905.18469238        0.12657785      469.56521606      469.80163574
  5675      1905.19421387        0.12593830      469.21691895      469.52841187
  5676      1905.20385742        0.12540534      468.93695068      469.25863647
  5677      1905.21337891        0.12460590      468.73382568      468.98538208
  5678      1905.22302246        0.12369987      468.47723389      468.71560669
  5679      1905.23254395        0.12332681      468.19073486      468.44583130
  5680      1905.24218750        0.12255401      467.82925415      468.17260742
  5681      1905.25170898        0.12188782      467.41156006      467.90283203
  5682      1905.26123047        0.12100843      467.26449585      467.62960815
  5683      1905.27087402        0.12007575      467.03781128      467.35983276
  5684      1905.28039551        0.11978262      466.87664795      467.09005737
  5685      1905.28991699        0.11924966      466.51409912      466.82028198
  5686      1905.29956055        0.11884995      466.07183838      466.54702759
  5687      1905.30908203        0.11821039      465.79364014      466.27725220
  5688      1905.31872559        0.11695794      465.66055298      466.00402832
  5689      1905.32824707        0.11658487      465.34466553      465.73425293
  5690      1905.33789063        0.11565219      464.82824707      465.46102905
  5691      1905.34741211        0.11514588      464.52456665      465.19125366
  5692      1905.35705566        0.11434644      464.09429932      464.91799927
  5693      1905.36657715        0.11378683      463.71636963      464.64822388
  5694      1905.37609863        0.11306734      463.32257080      464.37844849
  5695      1905.38574219        0.11205471      463.05813599      464.10522461
  5696      1905.39526367        0.11154840      462.68395996      463.83544922
  5697      1905.40466309        0.11098880      462.54043579      463.56567383
  5698      1905.41430664        0.11040255      462.20651245      463.29589844
  5699      1905.42382813        0.10944321      462.02642822      463.02612305
  5700      1905.43347168        0.10912344      461.71591187      462.75289917
  5701      1905.44299316        0.10824405      461.45504761      462.48312378
  5702      1905.45251465        0.10779104      461.17547607      462.21334839
  5703      1905.46215820        0.10728473      461.02444458      461.94009399
  5704      1905.47167969        0.10643200      460.73443604      461.67031860
  5705      1905.48132324        0.10589904      460.44354248      461.39709473
  5706      1905.49084473        0.10504630      460.13568115      461.12731934
  5707      1905.50048828        0.10477982      460.00610352      460.85409546
  5708      1905.51000977        0.10419357      459.85876465      460.58432007
  5709      1905.51965332        0.10358066      459.60156250      460.31106567
  5710      1905.52917480        0.10294110      459.53585815      460.04129028
  5711      1905.53881836        0.10256803      459.35562134      459.76806641
  5712      1905.54833984        0.10195513      459.17727661      459.49829102
  5713      1905.55798340        0.10118234      458.75851440      459.22506714
  5714      1905.56750488        0.10078263      458.66928101      458.95529175
  5715      1905.57702637        0.10003648      458.36502075      458.68203735
  5716      1905.58654785        0.09929034      457.96127319      458.41226196
  5717      1905.59619141        0.09915709      457.68884277      458.14248657
  5718      1905.60571289        0.09806453      457.50476074      457.87271118
  5719      1905.61523438        0.09753156      457.20513916      457.59948730
  5720      1905.62487793        0.09683872      457.05007935      457.32971191
  5721      1905.63439941        0.09601264      456.83871460      457.05993652
  5722      1905.64404297        0.09593269      456.58129883      456.78671265
  5723      1905.65356445        0.09486677      456.36148071      456.51345825
  5724      1905.66320801        0.09446705      456.01657104      456.24368286
  5725      1905.67272949        0.09361432      455.76007080      455.97390747
  5726      1905.68237305        0.09348108      455.51385498      455.70068359
  5727      1905.69189453        0.09273493      455.26382446      455.43090820
  5728      1905.70141602        0.09230857      455.06646729      455.15768433
  5729      1905.71105957        0.09145583      454.79101563      454.88790894
  5730      1905.72058105        0.09094951      454.62091064      454.61813354
  5731      1905.73022461        0.09007014      454.24392700      454.34487915
  5732      1905.73974609        0.08927070      453.96743774      454.07165527
  5733      1905.74938965        0.08876438      453.61764526      453.80187988
  5734      1905.75891113        0.08839132      453.37789917      453.53210449
  5735      1905.76855469        0.08772512      453.16159058      453.25888062
  5736      1905.77807617        0.08716551      453.02709961      452.98910522
  5737      1905.78759766        0.08631278      452.78350830      452.71585083
  5738      1905.79724121        0.08596635      452.50228882      452.44607544
  5739      1905.80676270        0.08546004      452.42703247      452.17285156
  5740      1905.81640625        0.08495373      452.19372559      451.90307617
  5741      1905.82592773        0.08423423      451.79577637      451.63330078
  5742      1905.83557129        0.08375457      451.44104004      451.36007690
  5743      1905.84509277        0.08274195      451.15972900      451.09030151
  5744      1905.85473633        0.08250211      450.88580322      450.81704712
  5745      1905.86425781        0.08183592      450.57336426      450.54382324
  5746      1905.87390137        0.08127631      450.33059692      450.27404785
  5747      1905.88342285        0.08061011      449.98703003      450.00427246
  5748      1905.89306641        0.07973073      449.60858154      449.73104858
  5749      1905.90258789        0.07911782      449.22070313      449.46127319
  5750      1905.91210938        0.07863815      449.02484131      449.18801880
  5751      1905.92175293        0.07767883      448.80261230      448.91824341
  5752      1905.93127441        0.07703928      448.53610229      448.64846802
  5753      1905.94091797        0.07682610      448.30538940      448.37524414
  5754      1905.95043945        0.07597336      447.90698242      448.10546875
  5755      1905.95996094        0.07517392      447.65170288      447.83224487
  5756      1905.96960449        0.07488079      447.53771973      447.56246948
  5757      1905.97924805        0.07434784      447.35217285      447.28921509
  5758      1905.98876953        0.07386817      446.99703979      447.01943970
  5759      1905.99829102        0.07328192      446.68322754      446.74621582
  5760      1906.00793457        0.07269566      446.53530884      446.47644043
  5761      1906.01745605        0.07226929      446.43353271      446.20666504
  5762      1906.02709961        0.07157645      446.28561401      445.93344116
  5763      1906.03662109        0.07120337      446.03396606      445.66366577
  5764      1906.04626465        0.07048389      445.90774536      445.39041138
  5765      1906.05578613        0.06984433      445.68154907      445.12063599
  5766      1906.06542969        0.06885835      445.34127808      444.84741211
  5767      1906.07495117        0.06827210      445.20928955      444.57763672
  5768      1906.08447266        0.06797897      444.83319092      444.30441284
  5769      1906.09411621        0.06744601      444.67575073      444.03463745
  5770      1906.10351563        0.06656663      444.47210693      443.76831055
  5771      1906.11303711        0.06603367      444.18731689      443.49853516
  5772      1906.12268066        0.06494110      444.05630493      443.22531128
  5773      1906.13220215        0.06486116      443.81771851      442.95553589
  5774      1906.14172363        0.06390183      443.49987793      442.68576050
  5775      1906.15136719        0.06336887      443.05847168      442.41250610
  5776      1906.16088867        0.06264937      442.71231079      442.14273071
  5777      1906.17041016        0.06251614      442.42932129      441.86950684
  5778      1906.18005371        0.06153016      442.25292969      441.59973145
  5779      1906.18957520        0.06086397      441.95855713      441.32995605
  5780      1906.19921875        0.06065078      441.57638550      441.05673218
  5781      1906.20874023        0.06009118      441.43106079      440.78695679
  5782      1906.21838379        0.05945162      441.10076904      440.51370239
  5783      1906.22790527        0.05867882      440.79116821      440.24392700
  5784      1906.23742676        0.05798598      440.56936646      439.97415161
  5785      1906.24707031        0.05734643      440.39752197      439.70092773
  5786      1906.25659180        0.05668024      440.06530762      439.43115234
  5787      1906.26623535        0.05609398      439.78866577      439.15792847
  5788      1906.27575684        0.05553437      439.51864624      438.88815308
  5789      1906.28527832        0.05502805      439.21746826      438.61837769
  5790      1906.29479980        0.05414867      438.88784790      438.34512329
  5791      1906.30444336        0.05345583      438.63098145      438.07534790
  5792      1906.31396484        0.05270969      438.31460571      437.80557251
  5793      1906.32360840        0.05254980      438.04440308      437.53234863
  5794      1906.33312988        0.05185695      437.72515869      437.26257324
  5795      1906.34265137        0.05105751      437.57305908      436.98934937
  5796      1906.35229492        0.05055120      437.20080566      436.71957397
  5797      1906.36181641        0.04983170      437.03738403      436.44631958
  5798      1906.37145996        0.04913886      436.80773926      436.17654419
  5799      1906.38098145        0.04873914      436.51290894      435.90676880
  5800      1906.39062500        0.04801964      436.27761841      435.63354492
  5801      1906.40014648        0.04751333      435.84942627      435.36376953
  5802      1906.40979004        0.04682048      435.70385742      435.09054565
  5803      1906.41931152        0.04618093      435.37112427      434.81729126
  5804      1906.42895508        0.04564797      435.05722046      434.54751587
  5805      1906.43847656        0.04508836      434.79440308      434.27774048
  5806      1906.44799805        0.04450211      434.43698120      434.00451660
  5807      1906.45764160        0.04388921      433.99536133      433.73474121
  5808      1906.46716309        0.04308977      433.65768433      433.46496582
  5809      1906.47680664        0.04223703      433.36169434      433.19174194
  5810      1906.48632813        0.04194390      433.00219727      432.92196655
  5811      1906.49584961        0.04125106      432.84893799      432.64871216
  5812      1906.50549316        0.04066480      432.63986206      432.37893677
  5813      1906.51501465        0.03970547      432.27365112      432.10571289
  5814      1906.52465820        0.03901263      432.03140259      431.83593750
  5815      1906.53430176        0.03866621      431.76361084      431.56271362
  5816      1906.54382324        0.03800000      431.60751343      431.29293823
  5817      1906.55334473        0.03725386      431.13616943      431.01968384
  5818      1906.56298828        0.03680085      430.89385986      430.74990845
  5819      1906.57263184        0.03650772      430.62780762      430.47668457
  5820      1906.58215332        0.03530856      430.33239746      430.20690918
  5821      1906.59167480        0.03504208      429.99063110      429.93713379
  5822      1906.60131836        0.03466900      429.82592773      429.66390991
  5823      1906.61083984        0.03392287      429.59765625      429.39413452
  5824      1906.62048340        0.03357644      429.34667969      429.12088013
  5825      1906.63000488        0.03269706      429.07012939      428.85110474
  5826      1906.63964844        0.03219075      428.76989746      428.57788086
  5827      1906.64916992        0.03109818      428.62683105      428.30810547
  5828      1906.65869141        0.03048528      428.31234741      428.03488159
  5829      1906.66833496        0.03019215      427.88699341      427.76510620
  5830      1906.67785645        0.02925947      427.72116089      427.49533081
  5831      1906.68737793        0.02896634      427.43124390      427.22207642
  5832      1906.69702148        0.02851333      427.31179810      426.95230103
  5833      1906.70654297        0.02771389      426.97824097      426.68252563
  5834      1906.71618652        0.02675456      426.77352905      426.40930176
  5835      1906.72570801        0.02614166      426.43231201      426.13952637
  5836      1906.73522949        0.02608836      426.19918823      425.86975098
  5837      1906.74487305        0.02539552      426.02188110      425.59652710
  5838      1906.75439453        0.02462272      425.77069092      425.32675171
  5839      1906.76403809        0.02408976      425.51562500      425.05349731
  5840      1906.77355957        0.02326368      425.22836304      424.78027344
  5841      1906.78320313        0.02251753      424.94100952      424.51049805
  5842      1906.79272461        0.02259748      424.70675659      424.24072266
  5843      1906.80236816        0.02179804      424.34921265      423.96749878
  5844      1906.81188965        0.02131838      424.11590576      423.69772339
  5845      1906.82141113        0.02089201      423.93377686      423.42446899
  5846      1906.83105469        0.02027911      423.69750977      423.15469360
  5847      1906.84057617        0.01958626      423.50500488      422.88491821
  5848      1906.85021973        0.01897335      423.29528809      422.61169434
  5849      1906.85974121        0.01822721      423.03436279      422.34191895
  5850      1906.86926270        0.01753436      422.79907227      422.06869507
  5851      1906.87890625        0.01702805      422.59695435      421.79891968
  5852      1906.88854980        0.01694811      422.29519653      421.52566528
  5853      1906.89807129        0.01644180      421.98101807      421.25588989
  5854      1906.90759277        0.01558906      421.66967773      420.98611450
  5855      1906.91723633        0.01510940      421.40863037      420.71289063
  5856      1906.92675781        0.01452314      421.16372681      420.44311523
  5857      1906.93627930        0.01412342      420.95767212      420.16989136
  5858      1906.94592285        0.01377700      420.68423462      419.90011597
  5859      1906.95544434        0.01313745      420.50091553      419.63034058
  5860      1906.96496582        0.01212483      420.30920410      419.35708618
  5861      1906.97460938        0.01145863      420.12963867      419.08731079
  5862      1906.98413086        0.01151192      419.85043335      418.81753540
  5863      1906.99377441        0.01092567      419.62057495      418.54431152
  5864      1907.00329590        0.01025947      419.39453125      418.27453613
  5865      1907.01293945        0.00980645      419.20645142      418.00131226
  5866      1907.02246094        0.00940673      419.11715698      417.73153687
  5867      1907.03210449        0.00836746      418.50341797      417.45828247
  5868      1907.04162598        0.00780786      418.20410156      417.18850708
  5869      1907.05126953        0.00714166      417.93136597      416.91528320
  5870      1907.06079102        0.00716830      417.63961792      416.64205933
  5871      1907.07043457        0.00663534      417.33450317      416.37228394
  5872      1907.07995605        0.00562272      417.37921143      416.09902954
  5873      1907.08959961        0.00508976      417.23855591      415.82925415
  5874      1907.09912109        0.00447686      417.01702881      415.55947876
  5875      1907.10864258        0.00394390      416.84591675      415.28625488
  5876      1907.11828613        0.00333100      416.53125000      415.01647949
  5877      1907.12792969        0.00301122      416.15188599      414.74325562
  5878      1907.13745117        0.00221178      415.94360352      414.47348022
  5879      1907.14697266        0.00122581      415.68310547      414.20370483
  5880      1907.15661621        0.00093268      415.36538696      413.93045044
  5881      1907.16613770        0.00047966      415.04110718      413.65722656
  5882      1907.17578125        0.00010659      414.92318726      413.38745117
  5883      1907.18530273       -0.00055961      414.65206909      413.11422729
  5884      1907.19494629       -0.00151893      414.45324707      412.84445190
  5885      1907.20446777       -0.00239832      414.17446899      412.57467651
  5886      1907.21411133       -0.00287798      413.86050415      412.30142212
  5887      1907.22363281       -0.00333100      413.69967651      412.03164673
  5888      1907.23315430       -0.00383731      413.44464111      411.75842285
  5889      1907.24279785       -0.00426367      413.01168823      411.48864746
  5890      1907.25231934       -0.00479663      412.76040649      411.21887207
  5891      1907.26196289       -0.00551613      412.53668213      410.94564819
  5892      1907.27148438       -0.00620898      412.28915405      410.67587280
  5893      1907.28100586       -0.00644881      411.93408203      410.40261841
  5894      1907.29064941       -0.00722160      411.74365234      410.13284302
  5895      1907.30017090       -0.00788780      411.59133911      409.85961914
  5896      1907.30981445       -0.00868724      411.25799561      409.58984375
  5897      1907.31933594       -0.00882048      411.01708984      409.32006836
  5898      1907.32897949       -0.00932679      410.76275635      409.04684448
  5899      1907.33850098       -0.01004628      410.35037231      408.77706909
  5900      1907.34814453       -0.01065919      410.01214600      408.50381470
  5901      1907.35766602       -0.01116550      409.88735962      408.23403931
  5902      1907.36730957       -0.01169846      409.60250854      407.96081543
  5903      1907.37683105       -0.01239130      409.39291382      407.69104004
  5904      1907.38635254       -0.01324404      408.95742798      407.41781616
  5905      1907.39599609       -0.01359046      408.37698364      407.14804077
  5906      1907.40551758       -0.01404348      408.02905273      406.87478638
  5907      1907.41516113       -0.01452314      407.59817505      406.60501099
  5908      1907.42468262       -0.01516269      407.07092285      406.33523560
  5909      1907.43432617       -0.01532258      406.65701294      406.06201172
  5910      1907.44384766       -0.01598878      406.17633057      405.79223633
  5911      1907.45336914       -0.01676157      405.82727051      405.52246094
  5912      1907.46301270       -0.01734783      405.66122437      405.24923706
  5913      1907.47253418       -0.01801403      405.34735107      404.97946167
  5914      1907.48217773       -0.01873352      405.06402588      404.70620728
  5915      1907.49169922       -0.01897335      405.04492188      404.43643188
  5916      1907.50122070       -0.01931977      404.90179443      404.16320801
  5917      1907.51086426       -0.01955961      404.73196411      403.89343262
  5918      1907.52038574       -0.02019916      404.66891479      403.62020874
  5919      1907.53002930       -0.02115849      404.31774902      403.35043335
  5920      1907.53955078       -0.02134502      403.87689209      403.08065796
  5921      1907.54907227       -0.02187798      403.42050171      402.80740356
  5922      1907.55871582       -0.02262413      403.07394409      402.53762817
  5923      1907.56823730       -0.02329032      402.65957642      402.26785278
  5924      1907.57775879       -0.02329032      402.22027588      401.99807739
  5925      1907.58740234       -0.02400982      401.78762817      401.72485352
  5926      1907.59692383       -0.02438289      401.46572876      401.45507813
  5927      1907.60656738       -0.02512903      401.18484497      401.18185425
  5928      1907.61608887       -0.02542216      400.73770142      400.91207886
  5929      1907.62573242       -0.02603506      400.63742065      400.63882446
  5930      1907.63525391       -0.02672791      400.27142334      400.36904907
  5931      1907.64489746       -0.02736747      400.17971802      400.09582520
  5932      1907.65441895       -0.02816690      399.98852539      399.82604980
  5933      1907.66406250       -0.02840674      399.93884277      399.55282593
  5934      1907.67358398       -0.02912623      399.80789185      399.28305054
  5935      1907.68322754       -0.02869986      399.72283936      399.00979614
  5936      1907.69274902       -0.02933941      399.68936157      398.73657227
  5937      1907.70239258       -0.02992567      399.61193848      398.46679688
  5938      1907.71203613       -0.03045863      399.47814941      398.19357300
  5939      1907.72155762       -0.03120477      399.30511475      397.92379761
  5940      1907.73120117       -0.03123142      398.75924683      397.65054321
  5941      1907.74072266       -0.03171108      398.20370483      397.38076782
  5942      1907.75036621       -0.03221739      397.48638916      397.10754395
  5943      1907.75988770       -0.03296354      396.77752686      396.83432007
  5944      1907.76940918       -0.03336326      396.32113647      396.56454468
  5945      1907.77905273       -0.03333661      395.78717041      396.29476929
  5946      1907.78857422       -0.03408275      395.50576782      396.02151489
  5947      1907.79821777       -0.03450912      395.37658691      395.75173950
  5948      1907.80773926       -0.03461571      395.28372192      395.47851563
  5949      1907.81738281       -0.03498878      395.32492065      395.20874023
  5950      1907.82690430       -0.03600140      395.33352661      394.93551636
  5951      1907.83654785       -0.03618794      395.38043213      394.66574097
  5952      1907.84606934       -0.03666760      395.38806152      394.39248657
  5953      1907.85571289       -0.03736045      395.22534180      394.12271118
  5954      1907.86523438       -0.03754699      395.14208984      393.85293579
  5955      1907.87475586       -0.03810660      394.66149902      393.58316040
  5956      1907.88439941       -0.03837308      394.16171265      393.30993652
  5957      1907.89392090       -0.03887938      393.42330933      393.04016113
  5958      1907.90356445       -0.03914587      392.82083130      392.76693726
  5959      1907.91308594       -0.03983871      392.47973633      392.49716187
  5960      1907.92260742       -0.04063815      391.93164063      392.22390747
  5961      1907.93225098       -0.04071810      391.82821655      391.95413208
  5962      1907.94177246       -0.04117111      391.57803345      391.68435669
  5963      1907.95141602       -0.04133100      391.34228516      391.41113281
  5964      1907.96093750       -0.04173072      391.28378296      391.13790894
  5965      1907.97058105       -0.04234362      391.19754028      390.86813354
  5966      1907.98010254       -0.04258345      391.16784668      390.59835815
  5967      1907.98962402       -0.04343618      390.81411743      390.32510376
  5968      1907.99926758       -0.04378261      390.45080566      390.05532837
  5969      1908.00891113       -0.04367602      390.09890747      389.78210449
  5970      1908.01843262       -0.04420898      389.76904297      389.51232910
  5971      1908.02795410       -0.04514166      389.33456421      389.23910522
  5972      1908.03759766       -0.04535484      388.89050293      388.96932983
  5973      1908.04711914       -0.04543478      388.53741455      388.69955444
  5974      1908.05676270       -0.04580786      388.40219116      388.42630005
  5975      1908.06628418       -0.04620758      388.20550537      388.15652466
  5976      1908.07592773       -0.04679383      388.14794922      387.88330078
  5977      1908.08544922       -0.04716690      387.90518188      387.61352539
  5978      1908.09497070       -0.04759327      387.79669189      387.34030151
  5979      1908.10461426       -0.04799299      387.65469360      387.07052612
  5980      1908.11413574       -0.04785974      387.29486084      386.79727173
  5981      1908.12377930       -0.04852594      386.83984375      386.52749634
  5982      1908.13342285       -0.04921880      386.45199585      386.25427246
