 C:\WinTA100\DIL805.PRO\Data\Quenching\01_Isabelle_QP_Q328oC_P350oC_t10s_09.28.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  5095      1924.30883789        0.25647956      349.96865845      350.00000000
  5096      1924.31835938        0.25669360      350.04067993      350.00000000
  5097      1924.32788086        0.25672036      349.88494873      350.00000000
  5098      1924.33862305        0.25696117      349.90347290      350.00000000
  5099      1924.34814453        0.25698793      349.88006592      350.00000000
  5100      1924.35778809        0.25669360      350.10006714      350.00000000
  5101      1924.36853027        0.25714844      349.99496460      350.00000000
  5102      1924.37817383        0.25744274      349.89569092      350.00000000
  5103      1924.38769531        0.25712168      349.87521362      350.00000000
  5104      1924.39843750        0.25717521      349.93365479      350.00000000
  5105      1924.40795898        0.25752303      349.87130737      350.00000000
  5106      1924.41882324        0.25741598      349.82168579      350.00000000
  5107      1924.42834473        0.25757653      350.05627441      350.00000000
  5108      1924.43786621        0.25749627      350.01147461      350.00000000
  5109      1924.44873047        0.25733572      350.04458618      350.00000000
  5110      1924.45825195        0.25736248      349.95693970      350.00000000
  5111      1924.46777344        0.25746951      349.92291260      350.00000000
  5112      1924.47851563        0.25752303      349.89370728      350.00000000
  5113      1924.48803711        0.25746951      349.94726563      350.00000000
  5114      1924.49768066        0.25773707      349.97256470      350.00000000
  5115      1924.50842285        0.25763005      349.77493286      350.00000000
  5116      1924.51806641        0.25776383      349.91806030      350.00000000
  5117      1924.52880859        0.25776383      349.95892334      350.00000000
  5118      1924.53833008        0.25760329      349.90832520      350.00000000
  5119      1924.54797363        0.25779060      349.94525146      350.00000000
  5120      1924.55871582        0.25824541      350.05532837      350.00000000
  5121      1924.56823730        0.25832570      350.03192139      350.00000000
  5122      1924.57788086        0.25797787      350.04357910      350.00000000
  5123      1924.58862305        0.25789762      349.97454834      350.00000000
  5124      1924.59814453        0.25795111      349.96771240      350.00000000
  5125      1924.60888672        0.25800464      349.90243530      350.00000000
  5126      1924.61853027        0.25829893      349.94335938      350.00000000
  5127      1924.62805176        0.25792435      350.14877319      350.00000000
  5128      1924.63879395        0.25792435      349.97256470      350.00000000
  5129      1924.64831543        0.25824541      349.88882446      350.00000000
  5130      1924.65795898        0.25837919      349.84799194      350.00000000
  5131      1924.66870117        0.25808489      349.96475220      350.00000000
  5132      1924.67834473        0.25835246      349.82849121      350.00000000
  5133      1924.68786621        0.25853974      349.84506226      350.00000000
  5134      1924.69860840        0.25853974      349.88006592      350.00000000
  5135      1924.70812988        0.25867352      349.84307861      350.00000000
  5136      1924.71887207        0.25856650      349.75161743      350.00000000
  5137      1924.72851563        0.25859326      349.79830933      350.00000000
  5138      1924.73803711        0.25899458      349.81774902      350.00000000
  5139      1924.74877930        0.25888756      349.91806030      350.00000000
  5140      1924.75830078        0.25883406      349.86160278      350.00000000
  5141      1924.76794434        0.25888756      349.99496460      350.00000000
  5142      1924.77868652        0.25920862      350.01443481      350.00000000
  5143      1924.78820801        0.25936916      350.00662231      350.00000000
  5144      1924.79772949        0.25934240      350.08551025      350.00000000
  5145      1924.80847168        0.25963673      350.12249756      350.00000000
  5146      1924.81811523        0.25926214      350.13705444      350.00000000
  5147      1924.82885742        0.25942269      350.34140015      350.00000000
  5148      1924.83850098        0.25952971      350.07086182      350.00000000
  5149      1924.84802246        0.25936916      350.18765259      350.00000000
  5150      1924.85876465        0.25915512      350.11465454      350.00000000
  5151      1924.86828613        0.25878054      350.16625977      350.00000000
  5152      1924.87792969        0.25944942      350.15066528      350.00000000
  5153      1924.88867188        0.25974375      350.12249756      350.00000000
  5154      1924.89819336        0.25966346      350.07177734      350.00000000
  5155      1924.90783691        0.25990427      350.07186890      350.00000000
  5156      1924.91857910        0.25990427      350.13610840      350.00000000
  5157      1924.92810059        0.26001129      350.17016602      350.00000000
  5158      1924.93774414        0.26003805      350.29180908      350.00000000
  5159      1924.94848633        0.26022536      350.12344360      350.00000000
  5160      1924.95800781        0.26022536      350.13513184      350.00000000
  5161      1924.96875000        0.26046616      350.06503296      350.00000000
  5162      1924.97827148        0.26022536      349.92291260      350.00000000
  5163      1924.98779297        0.26022536      349.96179199      350.00000000
  5164      1924.99865723        0.26025212      350.03973389      350.00000000
  5165      1925.00817871        0.26038587      349.98330688      350.00000000
  5166      1925.01782227        0.26041263      349.99194336      350.00000000
  5167      1925.02856445        0.26054642      350.08160400      350.00000000
  5168      1925.03808594        0.26035914      350.10299683      350.00000000
  5169      1925.04772949        0.26022536      350.09036255      350.00000000
  5170      1925.05847168        0.26033238      350.06311035      350.00000000
  5171      1925.06799316        0.26041263      349.91317749      350.00000000
  5172      1925.07873535        0.26030561      349.92297363      350.00000000
  5173      1925.08837891        0.26038587      349.90930176      350.00000000
  5174      1925.09790039        0.26068017      350.06503296      350.00000000
  5175      1925.10864258        0.26070693      349.87521362      350.00000000
  5176      1925.11816406        0.26121530      350.02612305      350.00000000
  5177      1925.12780762        0.26084071      350.05236816      350.00000000
  5178      1925.13854980        0.26076046      350.01736450      350.00000000
  5179      1925.14807129        0.26046616      349.94427490      350.00000000
  5180      1925.15771484        0.26102802      350.07675171      350.00000000
  5181      1925.16845703        0.26081395      349.97930908      350.00000000
  5182      1925.17797852        0.26094773      349.98132324      350.00000000
  5183      1925.18872070        0.26156312      349.97750854      350.00000000
  5184      1925.19836426        0.26108155      349.96096802      350.00000000
  5185      1925.20788574        0.26134908      349.86352539      350.00000000
  5186      1925.21862793        0.26121530      349.81683350      350.00000000
  5187      1925.22827148        0.26121530      349.85476685      350.00000000
  5188      1925.23779297        0.26126882      349.82946777      350.00000000
  5189      1925.24853516        0.26121530      349.82553101      350.00000000
  5190      1925.25817871        0.26110828      349.98034668      350.00000000
  5191      1925.26770020        0.26134908      349.79150391      350.00000000
  5192      1925.27844238        0.26177716      349.80612183      350.00000000
  5193      1925.28808594        0.26172367      349.80035400      350.00000000
  5194      1925.29882813        0.26145610      349.98425293      350.00000000
  5195      1925.30834961        0.26185745      350.01535034      350.00000000
  5196      1925.31799316        0.26225877      349.96380615      350.00000000
  5197      1925.32873535        0.26177716      350.09613037      350.00000000
  5198      1925.33825684        0.26172367      350.17407227      350.00000000
  5199      1925.34790039        0.26153636      350.08941650      350.00000000
  5200      1925.35864258        0.26196447      350.09518433      350.00000000
  5201      1925.36816406        0.26201797      349.96380615      350.00000000
  5202      1925.37780762        0.26169690      350.06893921      350.00000000
  5203      1925.38854980        0.26183069      349.91506958      350.00000000
  5204      1925.39807129        0.26183069      349.85476685      350.00000000
  5205      1925.40881348        0.26185745      349.94238281      350.00000000
  5206      1925.41833496        0.26233903      349.90151978      350.00000000
  5207      1925.42797852        0.26231226      349.92291260      350.00000000
  5208      1925.43872070        0.26249957      350.02325439      350.00000000
  5209      1925.44836426        0.26241928      350.01443481      350.00000000
  5210      1925.45788574        0.26282066      349.89370728      350.00000000
  5211      1925.46862793        0.26266012      349.99301147      350.00000000
  5212      1925.47814941        0.26266012      349.89178467      350.00000000
  5213      1925.48779297        0.26249957      349.93945313      350.00000000
  5214      1925.49853516        0.26271361      349.88204956      350.00000000
  5215      1925.50805664        0.26300794      349.84210205      350.00000000
  5216      1925.51770020        0.26311496      349.92584229      350.00000000
  5217      1925.52844238        0.26284739      350.04556274      350.00000000
  5218      1925.53796387        0.26311496      350.10983276      350.00000000
  5219      1925.54882813        0.26300794      350.09613037      350.00000000
  5220      1925.55834961        0.26300794      350.00567627      350.00000000
  5221      1925.56787109        0.26284739      350.15466309      350.00000000
  5222      1925.57873535        0.26348954      350.15750122      350.00000000
  5223      1925.58825684        0.26351628      350.24703979      350.00000000
  5224      1925.59777832        0.26322198      350.09222412      350.00000000
  5225      1925.60864258        0.26287416      350.15646362      350.00000000
  5226      1925.61816406        0.26308820      350.04943848      350.00000000
  5227      1925.62768555        0.26351628      349.98519897      350.00000000
  5228      1925.63842773        0.26354304      349.99008179      350.00000000
  5229      1925.64807129        0.26287416      349.95111084      350.00000000
  5230      1925.65881348        0.26300794      349.96960449      350.00000000
  5231      1925.66833496        0.26298118      350.00271606      350.00000000
  5232      1925.67797852        0.26346278      349.99490356      350.00000000
  5233      1925.68859863        0.26397112      350.13220215      350.00000000
  5234      1925.69824219        0.26359656      350.00469971      350.00000000
  5235      1925.70776367        0.26354304      349.98132324      350.00000000
  5236      1925.71850586        0.26370358      349.98913574      350.00000000
  5237      1925.72802734        0.26359656      350.00469971      350.00000000
  5238      1925.73876953        0.26386410      350.20028687      350.00000000
  5239      1925.74841309        0.26367682      350.11471558      350.00000000
  5240      1925.75793457        0.26399788      349.99786377      350.00000000
  5241      1925.76867676        0.26418516      350.05236816      350.00000000
  5242      1925.77832031        0.26410490      350.00271606      350.00000000
  5243      1925.78784180        0.26437247      349.96865845      350.00000000
  5244      1925.79858398        0.26423869      350.02505493      350.00000000
  5245      1925.80810547        0.26389086      350.05331421      350.00000000
  5246      1925.81774902        0.26423869      350.02316284      350.00000000
  5247      1925.82849121        0.26423869      350.20715332      350.00000000
  5248      1925.83813477        0.26431897      350.00460815      350.00000000
  5249      1925.84887695        0.26389086      350.00177002      350.00000000
  5250      1925.85839844        0.26442599      350.00271606      350.00000000
  5251      1925.86791992        0.26453301      349.88494873      350.00000000
  5252      1925.87866211        0.26399788      349.86541748      350.00000000
  5253      1925.88830566        0.26405138      349.95989990      350.00000000
  5254      1925.89782715        0.26434571      350.04550171      350.00000000
  5255      1925.90869141        0.26437247      350.06018066      350.00000000
  5256      1925.91821289        0.26455975      350.02505493      350.00000000
  5257      1925.92773438        0.26423869      350.06503296      350.00000000
  5258      1925.93859863        0.26458651      350.02517700      350.00000000
  5259      1925.94812012        0.26461327      350.07766724      350.00000000
  5260      1925.95886230        0.26423869      350.02801514      350.00000000
  5261      1925.96838379        0.26461327      349.91024780      350.00000000
  5262      1925.97802734        0.26426545      349.85086060      350.00000000
  5263      1925.98876953        0.26501459      349.81774902      350.00000000
  5264      1925.99829102        0.26461327      349.87619019      350.00000000
  5265      1926.00781250        0.26442599      350.01736450      350.00000000
  5266      1926.01855469        0.26477379      349.94427490      350.00000000
  5267      1926.02819824        0.26450625      349.98913574      350.00000000
  5268      1926.03771973        0.26474705      350.09036255      350.00000000
  5269      1926.04846191        0.26504135      350.01443481      350.00000000
  5270      1926.05810547        0.26541594      350.00085449      350.00000000
  5271      1926.06884766        0.26506811      350.09906006      350.00000000
  5272      1926.07836914        0.26480055      350.08737183      350.00000000
  5273      1926.08801270        0.26501459      350.05532837      350.00000000
  5274      1926.09875488        0.26530892      350.23544312      350.00000000
  5275      1926.10827637        0.26552296      350.13409424      350.00000000
  5276      1926.11779785        0.26528215      350.15264893      350.00000000
  5277      1926.12866211        0.26482731      349.99398804      350.00000000
  5278      1926.13818359        0.26557648      349.88302612      350.00000000
  5279      1926.14782715        0.26576376      350.00958252      350.00000000
  5280      1926.15856934        0.26541594      349.94143677      350.00000000
  5281      1926.16809082        0.26546946      349.93847656      350.00000000
  5282      1926.17883301        0.26544270      349.91024780      350.00000000
  5283      1926.18835449        0.26562998      349.91415405      350.00000000
  5284      1926.19799805        0.26589754      349.89761353      350.00000000
  5285      1926.20874023        0.26544270      349.91415405      350.00000000
  5286      1926.21826172        0.26595104      349.86352539      350.00000000
  5287      1926.22790527        0.26579049      350.03875732      350.00000000
  5288      1926.23864746        0.26533568      349.95114136      350.00000000
  5289      1926.24816895        0.26565674      350.11563110      350.00000000
  5290      1926.25769043        0.26565674      349.93649292      350.00000000
  5291      1926.26855469        0.26589754      349.92587280      350.00000000
  5292      1926.27807617        0.26603132      350.02221680      350.00000000
  5293      1926.28771973        0.26587078      349.81777954      350.00000000
  5294      1926.29846191        0.26576376      349.85675049      350.00000000
  5295      1926.30798340        0.26549619      350.01348877      350.00000000
  5296      1926.31872559        0.26581725      350.08551025      350.00000000
  5297      1926.32836914        0.26613835      349.95208740      350.00000000
  5298      1926.33789063        0.26619187      350.02316284      350.00000000
  5299      1926.34863281        0.26629886      349.89273071      350.00000000
  5300      1926.35815430        0.26670021      349.86163330      350.00000000
  5301      1926.36779785        0.26656643      349.82946777      350.00000000
  5302      1926.37841797        0.26635239      349.96771240      350.00000000
  5303      1926.38806152        0.26651290      350.03677368      350.00000000
  5304      1926.39880371        0.26619187      349.99490356      350.00000000
  5305      1926.40832520        0.26648617      350.08843994      350.00000000
  5306      1926.41784668        0.26664668      349.90930176      350.00000000
  5307      1926.42858887        0.26661992      349.97647095      350.00000000
  5308      1926.43823242        0.26664668      349.98132324      350.00000000
  5309      1926.44775391        0.26702127      349.90539551      350.00000000
  5310      1926.45849609        0.26659319      349.91223145      350.00000000
  5311      1926.46813965        0.26661992      350.01443481      350.00000000
  5312      1926.47888184        0.26702127      350.08645630      350.00000000
  5313      1926.48840332        0.26710156      349.98818970      350.00000000
  5314      1926.49792480        0.26696777      349.96960449      350.00000000
  5315      1926.50878906        0.26672697      349.90832520      350.00000000
  5316      1926.51831055        0.26723531      349.91909790      350.00000000
  5317      1926.52783203        0.26664668      349.83428955      350.00000000
  5318      1926.53857422        0.26688752      349.86352539      350.00000000
  5319      1926.54821777        0.26704803      350.04266357      350.00000000
  5320      1926.55773926        0.26736909      349.90539551      350.00000000
  5321      1926.56848145        0.26779720      350.01348877      350.00000000
  5322      1926.57812500        0.26718181      350.11077881      350.00000000
  5323      1926.58886719        0.26750287      350.10205078      350.00000000
  5324      1926.59838867        0.26699454      350.13610840      350.00000000
  5325      1926.60803223        0.26758313      350.04647827      350.00000000
  5326      1926.61877441        0.26766342      350.16424561      350.00000000
  5327      1926.62829590        0.26710156      350.04266357      350.00000000
  5328      1926.63793945        0.26718181      350.00378418      350.00000000
  5329      1926.64868164        0.26675370      350.05236816      350.00000000
  5330      1926.65820313        0.26760989      350.01925659      350.00000000
  5331      1926.66772461        0.26777044      350.04360962      350.00000000
  5332      1926.67846680        0.26715505      350.15750122      350.00000000
  5333      1926.68811035        0.26771691      350.14294434      350.00000000
  5334      1926.69885254        0.26736909      349.97161865      350.00000000
  5335      1926.70837402        0.26752964      349.90539551      350.00000000
  5336      1926.71801758        0.26771691      350.09036255      350.00000000
  5337      1926.72875977        0.26771691      350.08349609      350.00000000
  5338      1926.73828125        0.26777044      349.97445679      350.00000000
  5339      1926.74780273        0.26766342      350.02127075      350.00000000
  5340      1926.75866699        0.26760989      350.21688843      350.00000000
  5341      1926.76818848        0.26814499      350.06600952      350.00000000
  5342      1926.77770996        0.26771691      349.96084595      350.00000000
  5343      1926.78845215        0.26798448      349.94534302      350.00000000
  5344      1926.79809570        0.26809150      350.00177002      350.00000000
  5345      1926.80883789        0.26806474      350.03393555      350.00000000
  5346      1926.81835938        0.26798448      350.04943848      350.00000000
  5347      1926.82788086        0.26859987      350.03295898      350.00000000
  5348      1926.83862305        0.26819852      349.87518311      350.00000000
  5349      1926.84826660        0.26817176      349.78756714      350.00000000
  5350      1926.85778809        0.26803797      349.99008179      350.00000000
  5351      1926.86865234        0.26814499      349.92196655      350.00000000
  5352      1926.87817383        0.26806474      349.96188354      350.00000000
  5353      1926.88769531        0.26900119      349.89471436      350.00000000
  5354      1926.89843750        0.26851958      349.86837769      350.00000000
  5355      1926.90808105        0.26870689      350.02505493      350.00000000
  5356      1926.91882324        0.26878715      350.12240601      350.00000000
  5357      1926.92846680        0.26846609      350.11755371      350.00000000
  5358      1926.93798828        0.26841256      350.06112671      350.00000000
  5359      1926.94873047        0.26913497      349.97552490      350.00000000
  5360      1926.95837402        0.26894769      350.07769775      350.00000000
  5361      1926.96789551        0.26932225      350.05819702      350.00000000
  5362      1926.97863770        0.26924199      350.08255005      350.00000000
  5363      1926.98828125        0.26908144      349.95986938      350.00000000
  5364      1926.99780273        0.26886740      350.03094482      350.00000000
  5365      1927.00854492        0.26926875      350.13705444      350.00000000
  5366      1927.01818848        0.26921523      350.15942383      350.00000000
  5367      1927.02770996        0.26868013      349.99008179      350.00000000
  5368      1927.03845215        0.26905471      349.97647095      350.00000000
  5369      1927.04809570        0.26921523      350.02413940      350.00000000
  5370      1927.05883789        0.26926875      349.90444946      350.00000000
  5371      1927.06835938        0.26924199      349.96380615      350.00000000
  5372      1927.07800293        0.26881391      350.03677368      350.00000000
  5373      1927.08874512        0.26908144      350.17407227      350.00000000
  5374      1927.09826660        0.26942930      350.13116455      350.00000000
  5375      1927.10778809        0.26908144      350.14675903      350.00000000
  5376      1927.11853027        0.26956308      349.99301147      350.00000000
  5377      1927.12817383        0.26897442      349.92678833      350.00000000
  5378      1927.13769531        0.26918846      349.86065674      350.00000000
  5379      1927.14855957        0.26953632      349.84893799      350.00000000
  5380      1927.15808105        0.26937577      349.77008057      350.00000000
  5381      1927.16882324        0.26934901      349.93554688      350.00000000
  5382      1927.17834473        0.26967007      350.00469971      350.00000000
  5383      1927.18798828        0.26980385      350.00366211      350.00000000
  5384      1927.19873047        0.26985738      350.15750122      350.00000000
  5385      1927.20825195        0.26996440      350.21981812      350.00000000
  5386      1927.21789551        0.26953632      350.14877319      350.00000000
  5387      1927.22863770        0.26942930      350.03875732      350.00000000
  5388      1927.23815918        0.26991087      349.99102783      350.00000000
  5389      1927.24768066        0.26991087      350.00177002      350.00000000
  5390      1927.25842285        0.26988411      349.95989990      350.00000000
  5391      1927.26806641        0.27031222      349.97940063      350.00000000
  5392      1927.27880859        0.27009818      350.14001465      350.00000000
  5393      1927.28833008        0.27031222      350.09423828      350.00000000
  5394      1927.29797363        0.27025872      350.13314819      350.00000000
  5395      1927.30871582        0.26988411      350.03094482      350.00000000
  5396      1927.31823730        0.26999113      349.96276855      350.00000000
  5397      1927.32775879        0.27007142      349.95599365      350.00000000
  5398      1927.33862305        0.27025872      350.03485107      350.00000000
  5399      1927.34814453        0.27068681      350.08941650      350.00000000
  5400      1927.35888672        0.27047276      350.12829590      350.00000000
  5401      1927.36840820        0.27023196      350.07769775      350.00000000
  5402      1927.37805176        0.27001789      350.09518433      350.00000000
  5403      1927.38879395        0.27017844      350.00860596      350.00000000
  5404      1927.39831543        0.27025872      350.01831055      350.00000000
  5405      1927.40795898        0.27009818      349.99691772      350.00000000
  5406      1927.41870117        0.27033898      349.96380615      350.00000000
  5407      1927.42822266        0.27028546      349.98132324      350.00000000
  5408      1927.43786621        0.27031222      349.88693237      350.00000000
  5409      1927.44860840        0.27041924      349.95114136      350.00000000
  5410      1927.45812988        0.27066004      349.90832520      350.00000000
  5411      1927.46777344        0.27057979      349.95211792      350.00000000
  5412      1927.47851563        0.27079383      350.08358765      350.00000000
  5413      1927.48803711        0.27063328      350.00567627      350.00000000
  5414      1927.49768066        0.27055302      350.01834106      350.00000000
  5415      1927.50842285        0.27087408      350.07284546      350.00000000
  5416      1927.51794434        0.27108815      350.11270142      350.00000000
  5417      1927.52868652        0.27049950      350.05038452      350.00000000
  5418      1927.53833008        0.27076706      350.06112671      350.00000000
  5419      1927.54785156        0.27082056      350.13122559      350.00000000
  5420      1927.55859375        0.27066004      350.06988525      350.00000000
  5421      1927.56823730        0.27098110      349.98913574      350.00000000
  5422      1927.57775879        0.27106139      349.89279175      350.00000000
  5423      1927.58850098        0.27084732      349.95114136      350.00000000
  5424      1927.59814453        0.27111489      350.04266357      350.00000000
  5425      1927.60888672        0.27106139      349.92291260      350.00000000
  5426      1927.61840820        0.27119517      349.99594116      350.00000000
  5427      1927.62792969        0.27148947      349.84210205      350.00000000
  5428      1927.63879395        0.27146271      349.81384277      350.00000000
  5429      1927.64831543        0.27116841      349.90930176      350.00000000
  5430      1927.65783691        0.27108815      349.90832520      350.00000000
  5431      1927.66857910        0.27111489      350.00756836      350.00000000
  5432      1927.67810059        0.27151620      349.96380615      350.00000000
  5433      1927.68774414        0.27162322      349.84600830      350.00000000
  5434      1927.69848633        0.27132893      349.95693970      350.00000000
  5435      1927.70800781        0.27154297      349.90151978      350.00000000
  5436      1927.71875000        0.27135569      349.77008057      350.00000000
  5437      1927.72839355        0.27151620      349.96282959      350.00000000
  5438      1927.73791504        0.27175701      350.02413940      350.00000000
  5439      1927.74865723        0.27189082      349.97354126      350.00000000
  5440      1927.75830078        0.27199784      349.94818115      350.00000000
  5441      1927.76782227        0.27199784      349.90930176      350.00000000
  5442      1927.77856445        0.27164999      349.91317749      350.00000000
  5443      1927.78808594        0.27218512      349.97552490      350.00000000
  5444      1927.79772949        0.27183729      350.04360962      350.00000000
  5445      1927.80847168        0.27186406      349.96667480      350.00000000
  5446      1927.81799316        0.27183729      350.04360962      350.00000000
  5447      1927.82873535        0.27183729      350.03192139      350.00000000
  5448      1927.83837891        0.27181053      350.02612305      350.00000000
  5449      1927.84790039        0.27170351      349.96771240      350.00000000
  5450      1927.85876465        0.27194431      350.06695557      350.00000000
  5451      1927.86828613        0.27205133      350.05142212      350.00000000
  5452      1927.87780762        0.27175701      350.23248291      350.00000000
  5453      1927.88854980        0.27215835      350.07672119      350.00000000
  5454      1927.89819336        0.27237239      350.00958252      350.00000000
  5455      1927.90771484        0.27229214      350.02801514      350.00000000
  5456      1927.91857910        0.27213159      349.96960449      350.00000000
  5457      1927.92810059        0.27247941      350.05828857      350.00000000
  5458      1927.93884277        0.27218512      349.94720459      350.00000000
  5459      1927.94848633        0.27207810      349.98428345      350.00000000
  5460      1927.95800781        0.27221188      349.95504761      350.00000000
  5461      1927.96875000        0.27215835      349.95892334      350.00000000
  5462      1927.97839355        0.27197108      349.85867310      350.00000000
  5463      1927.98791504        0.27237239      349.86352539      350.00000000
  5464      1927.99865723        0.27247941      349.94924927      350.00000000
  5465      1928.00830078        0.27221188      350.00271606      350.00000000
  5466      1928.01782227        0.27274698      350.09423828      350.00000000
  5467      1928.02868652        0.27301455      350.10205078      350.00000000
  5468      1928.03820801        0.27320182      350.04458618      350.00000000
  5469      1928.04772949        0.27263996      350.06112671      350.00000000
  5470      1928.05847168        0.27261320      350.01535034      350.00000000
  5471      1928.06799316        0.27301455      349.93945313      350.00000000
  5472      1928.07885742        0.27330884      349.99398804      350.00000000
  5473      1928.08837891        0.27282727      350.00958252      350.00000000
  5474      1928.09790039        0.27293429      349.98034668      350.00000000
  5475      1928.10864258        0.27277374      350.10879517      350.00000000
  5476      1928.11828613        0.27328208      349.94238281      350.00000000
  5477      1928.12792969        0.27306804      349.97152710      350.00000000
  5478      1928.13867188        0.27290753      349.97741699      350.00000000
  5479      1928.14831543        0.27304131      350.06893921      350.00000000
  5480      1928.15783691        0.27328208      350.28118896      350.00000000
  5481      1928.16857910        0.27325532      350.10299683      350.00000000
  5482      1928.17822266        0.27346939      350.04162598      350.00000000
  5483      1928.18774414        0.27392423      350.12536621      350.00000000
  5484      1928.19848633        0.27379045      350.13809204      350.00000000
  5485      1928.20812988        0.27360317      350.00177002      350.00000000
  5486      1928.21887207        0.27330884      350.02801514      350.00000000
  5487      1928.22839355        0.27333561      349.95504761      350.00000000
  5488      1928.23791504        0.27373695      350.16921997      350.00000000
  5489      1928.24877930        0.27354965      350.15655518      350.00000000
  5490      1928.25830078        0.27376369      350.01736450      350.00000000
  5491      1928.26794434        0.27384397      350.04751587      350.00000000
  5492      1928.27868652        0.27376369      350.08255005      350.00000000
  5493      1928.28820801        0.27330884      350.03875732      350.00000000
  5494      1928.29772949        0.27373695      350.12924194      350.00000000
  5495      1928.30847168        0.27346939      350.08160400      350.00000000
  5496      1928.31811523        0.27349615      350.06411743      350.00000000
  5497      1928.32885742        0.27373695      349.94241333      350.00000000
  5498      1928.33837891        0.27403125      349.90444946      350.00000000
  5499      1928.34802246        0.27346939      350.03393555      350.00000000
  5500      1928.35876465        0.27389747      349.98034668      350.00000000
  5501      1928.36828613        0.27381721      349.97647095      350.00000000
  5502      1928.37792969        0.27379045      350.06701660      350.00000000
  5503      1928.38867188        0.27371019      350.00177002      350.00000000
  5504      1928.39831543        0.27400449      350.05819702      350.00000000
  5505      1928.40783691        0.27456638      349.96768188      350.00000000
  5506      1928.41857910        0.27416503      349.92974854      350.00000000
  5507      1928.42810059        0.27346939      349.89660645      350.00000000
  5508      1928.43774414        0.27413827      349.99984741      350.00000000
  5509      1928.44848633        0.27416503      350.02423096      350.00000000
  5510      1928.45812988        0.27456638      349.91317749      350.00000000
  5511      1928.46887207        0.27403125      350.04266357      350.00000000
  5512      1928.47839355        0.27427205      349.92196655      350.00000000
  5513      1928.48791504        0.27429882      349.97546387      350.00000000
  5514      1928.49877930        0.27427205      350.10784912      350.00000000
  5515      1928.50830078        0.27437907      350.03677368      350.00000000
  5516      1928.51782227        0.27445936      350.04943848      350.00000000
  5517      1928.52868652        0.27429882      349.98617554      350.00000000
  5518      1928.53820801        0.27467340      349.99298096      350.00000000
  5519      1928.54785156        0.27456638      350.08551025      350.00000000
  5520      1928.55859375        0.27494094      350.04656982      350.00000000
  5521      1928.56823730        0.27461988      350.05920410      350.00000000
  5522      1928.57775879        0.27470013      349.94238281      350.00000000
  5523      1928.58850098        0.27483392      349.90539551      350.00000000
  5524      1928.59814453        0.27470013      350.10983276      350.00000000
  5525      1928.60888672        0.27419177      350.06210327      350.00000000
  5526      1928.61840820        0.27483392      349.95303345      350.00000000
  5527      1928.62792969        0.27504796      350.01925659      350.00000000
  5528      1928.63867188        0.27486068      350.04067993      350.00000000
  5529      1928.64831543        0.27542254      350.05920410      350.00000000
  5530      1928.65783691        0.27494094      349.91317749      350.00000000
  5531      1928.66857910        0.27510148      349.85961914      350.00000000
  5532      1928.67822266        0.27528876      349.93945313      350.00000000
  5533      1928.68774414        0.27512825      349.88980103      350.00000000
  5534      1928.69848633        0.27502120      350.02706909      350.00000000
  5535      1928.70800781        0.27520850      350.07284546      350.00000000
  5536      1928.71875000        0.27507472      350.03094482      350.00000000
  5537      1928.72839355        0.27510148      350.04360962      350.00000000
  5538      1928.73791504        0.27496770      349.98721313      350.00000000
  5539      1928.74865723        0.27550280      350.04849243      350.00000000
  5540      1928.75817871        0.27542254      350.04266357      350.00000000
  5541      1928.76782227        0.27566335      350.07577515      350.00000000
  5542      1928.77856445        0.27544931      349.97256470      350.00000000
  5543      1928.78808594        0.27542254      350.01834106      350.00000000
  5544      1928.79772949        0.27574360      350.04956055      350.00000000
  5545      1928.80847168        0.27574360      350.02505493      350.00000000
  5546      1928.81799316        0.27582386      349.89080811      350.00000000
  5547      1928.82873535        0.27585062      349.82070923      350.00000000
  5548      1928.83837891        0.27571684      349.84408569      350.00000000
  5549      1928.84790039        0.27569011      349.94628906      350.00000000
  5550      1928.85864258        0.27558309      349.80996704      350.00000000
  5551      1928.86816406        0.27560982      349.91708374      350.00000000
  5552      1928.87780762        0.27512825      349.99786377      350.00000000
  5553      1928.88854980        0.27574360      349.85382080      350.00000000
  5554      1928.89807129        0.27587739      350.00860596      350.00000000
  5555      1928.90881348        0.27563658      350.02127075      350.00000000
  5556      1928.91845703        0.27558309      350.07864380      350.00000000
  5557      1928.92797852        0.27550280      350.06600952      350.00000000
  5558      1928.93872070        0.27595764      350.18872070      350.00000000
  5559      1928.94836426        0.27598441      350.08062744      350.00000000
  5560      1928.95788574        0.27630550      350.09237671      350.00000000
  5561      1928.96862793        0.27606469      350.06503296      350.00000000
  5562      1928.97814941        0.27638575      350.04067993      350.00000000
  5563      1928.98779297        0.27627873      350.11563110      350.00000000
  5564      1928.99853516        0.27678707      350.14877319      350.00000000
  5565      1929.00817871        0.27633223      350.10000610      350.00000000
  5566      1929.01770020        0.27590415      350.00958252      350.00000000
  5567      1929.02844238        0.27590415      349.99691772      350.00000000
  5568      1929.03796387        0.27619848      350.05532837      350.00000000
  5569      1929.04870605        0.27662653      350.02612305      350.00000000
  5570      1929.05834961        0.27670681      350.01736450      350.00000000
  5571      1929.06787109        0.27635899      350.12442017      350.00000000
  5572      1929.07861328        0.27609146      350.08941650      350.00000000
  5573      1929.08825684        0.27657303      349.97940063      350.00000000
